id_4500;d12061872;0;0;0;0;1;NaN;;4;NaN
id_779;d10047654;14;6;13;26;32;$$ - $$$;648;241;Italian,Pizza,Vegetarian Friendly
id_7252;d12663184;5;0;1;3;2;$$ - $$$;8932;11;Spanish
id_2216;d4769071;0;0;0;1;2;NaN;3000;9;European,Czech
id_752;d8144546;0;0;0;2;0;NaN;620;12;Pizza
id_4236;d1524339;15;5;23;75;49;$$ - $$$;4056;545;French,Bar,Cafe
id_1471;d5859524;1;1;9;13;10;$$ - $$$;1590;72;Dutch,Bar,International
id_5642;d12675508;0;0;0;0;3;$;3692;50;Fast Food,Mediterranean,Barbecue
id_337;d8814030;0;0;0;2;4;$$ - $$$;283;70;French,European,Wine Bar
id_625;d3783180;0;1;4;16;55;$$ - $$$;340;122;Dutch,European,Vegetarian Friendly
id_3505;d715050;29;23;34;70;65;$$$$;5798;600;Chinese,Asian,Thai
id_1292;d10806608;0;0;2;0;1;$$ - $$$;1275;16;Italian
id_6740;d5588422;0;0;0;0;1;$;5618;29;Italian
id_10237;d7229987;0;0;1;1;0;$;10758;8;Italian
id_1785;d7792138;8;1;6;6;10;$;1628;33;Indian,Fast Food,Vegetarian Friendly
id_6025;d1024683;9;0;1;0;1;$$ - $$$;6480;20;Italian,Mediterranean
id_5250;d11885856;0;0;0;0;1;$;;1;Italian,German,Mediterranean
id_1996;d3673120;1;0;1;1;1;$$ - $$$;1943;24;American,Steakhouse
id_4491;d5614276;4;3;3;13;11;$$ - $$$;5229;34;Spanish
id_786;d8714197;0;0;4;1;9;$$ - $$$;878;24;Cafe,Vegetarian Friendly
id_891;d2537961;1;4;9;30;16;$$ - $$$;707;147;Italian,Mediterranean,European
id_845;d1072102;5;2;6;28;24;$$ - $$$;1021;111;Japanese,Sushi,Asian
id_2453;d2535825;0;0;4;7;41;$;1120;161;Italian,Pizza,Fast Food
id_10259;d12165523;1;0;2;6;4;$;9871;13;NaN
id_2629;d753303;0;0;0;1;0;NaN;3202;2;Dutch,European
id_1546;d6427414;0;1;8;8;6;NaN;;23;French
id_3653;d7656043;6;2;4;5;4;$$ - $$$;3929;100;Bar
id_1354;d2386926;0;0;2;6;5;$;1771;291;Italian,Vegetarian Friendly
id_2975;d6924222;0;0;0;1;16;$;4556;39;Bar,Pub
id_12577;d1126334;0;0;1;0;0;NaN;13829;1;French
id_9314;d6827889;1;0;0;0;7;$$ - $$$;10227;8;Italian
id_1965;d7070014;0;0;0;2;0;NaN;2017;5;Japanese,Sushi,Thai
id_2580;d3265856;5;8;17;53;45;$;183;183;Quick Bites,Japanese,Fast Food
id_2901;d12949064;4;4;6;14;50;$$ - $$$;1233;199;Italian,Pizza,Mediterranean
id_482;d12919359;2;0;5;6;12;$;37;69;Quick Bites,Polish,Cafe
id_7420;d12207952;2;2;0;6;38;$$ - $$$;4508;52;Uzbek
id_663;d3656371;0;0;1;1;1;NaN;832;4;NaN
id_3629;d3839708;0;2;2;2;3;$$ - $$$;4752;88;Indian,Vegetarian Friendly,Vegan Options
id_559;d4346684;344;414;821;1,482;3,315;$$$$;1420;6749;Chinese,Cantonese,Szechuan
id_272;d6277504;7;11;7;51;128;$$ - $$$;509;629;Italian,Mediterranean,European
id_3217;d1355831;2;2;3;7;6;$;2040;93;Seafood,Fast Food
id_10336;d1549888;9;4;7;16;10;$$ - $$$;10156;452;French,Healthy,Gastropub
id_2763;d7230699;1;0;0;1;8;$$ - $$$;2167;40;Greek,Vegetarian Friendly
id_1707;d12097713;0;0;0;3;5;$$ - $$$;107;58;Dessert,Vegetarian Friendly
id_999;d12225614;0;0;0;8;19;$$ - $$$;416;27;Polish,European
id_328;d809786;12;15;28;118;238;$$ - $$$;760;835;Mediterranean,European,Spanish
id_1670;d10395540;1;3;5;6;3;$$ - $$$;1537;18;Cafe,Vegetarian Friendly
id_2736;d720139;1;1;2;11;50;$$ - $$$;1002;153;Chinese,Asian,Thai
id_559;d8011705;0;0;0;2;13;$$ - $$$;490;77;Austrian,European,Central European
id_13381;d4556118;0;1;0;0;1;NaN;14731;2;Indian
id_685;d868974;1;0;3;11;10;$$ - $$$;;56;NaN
id_3892;d7973208;2;2;1;10;10;$;3797;85;Bar,Mediterranean,European
id_958;d7973887;0;1;3;4;1;$$ - $$$;1170;27;NaN
id_841;d12622032;1;0;3;1;13;$;14;46;Quick Bites,American,Fast Food
id_379;d2006134;8;6;5;26;35;$$ - $$$;370;154;European,Wine Bar,Vegetarian Friendly
id_2499;d2367786;2;0;1;15;5;$$ - $$$;1766;97;Cafe,European,Contemporary
id_894;d12231304;0;0;0;0;2;$$ - $$$;1008;9;Japanese,Sushi,Asian
id_3300;d10063433;3;0;1;6;38;$$ - $$$;1210;240;Cafe,Romana,Lazio
id_1749;d696520;3;5;2;8;5;$$ - $$$;;561;Mexican,Latin,South American
id_816;d6957258;0;0;1;9;4;$$ - $$$;703;20;Healthy,Vegetarian Friendly,Vegan Options
id_4100;d2465481;0;0;0;0;2;NaN;;5;Turkish
id_1092;d8612530;3;1;2;14;12;$$ - $$$;1152;91;Bar,International,European
id_2223;d719039;10;11;12;60;93;$$ - $$$;1788;366;French,European
id_157;d1450190;0;0;1;4;13;$$$$;166;308;French,European,Vegetarian Friendly
id_1146;d6547891;1;1;0;7;28;$;774;103;Fast Food,International,Mediterranean
id_4706;d2159350;0;0;0;4;3;$$ - $$$;2361;21;International,Vegetarian Friendly
id_7669;d7336437;1;0;0;1;0;NaN;8224;7;NaN
id_302;d1328185;0;1;0;1;5;$$ - $$$;292;127;Mediterranean,Middle Eastern,Vegan Options
id_3037;d1530235;0;1;2;0;1;NaN;3084;8;International,Barbecue
id_1226;d4662609;1;1;3;7;2;$$ - $$$;882;95;French,Bar,European
id_3305;d7021530;0;0;1;4;3;$;3368;8;Mediterranean,European,Portuguese
id_3026;d4769127;0;0;0;1;1;$;2908;4;Asian
id_932;d983660;2;0;1;6;6;$$ - $$$;769;47;Bar,European,Pub
id_9733;d794608;0;0;0;0;1;NaN;;23;French
id_7955;d7788475;3;0;2;3;13;$;1230;22;Quick Bites,Cafe,Vegetarian Friendly
id_1155;d796378;2;4;10;21;46;$;1702;781;Italian,Pizza,Mediterranean
id_1136;d7375639;0;0;0;1;1;NaN;1532;2;Cafe
id_259;d1761053;2;2;3;5;12;$$ - $$$;267;113;Seafood,European,Portuguese
id_1984;d12922608;1;0;0;0;1;$$ - $$$;3440;9;American,Caribbean,International
id_3333;d6715779;1;1;2;3;3;$$ - $$$;3949;84;Italian,Mediterranean,European
id_1367;d2351049;0;0;0;0;4;$$ - $$$;1315;107;Italian,Healthy,Vegetarian Friendly
id_1002;d10205816;0;0;0;4;4;$$ - $$$;703;25;Asian,Vegetarian Friendly
id_1572;d12717018;0;0;0;1;3;NaN;1598;11;French,Cafe
id_1365;d3460370;0;1;4;10;32;$$ - $$$;864;217;Italian,Pizza,Mediterranean
id_5692;d8861043;0;0;0;1;1;$$ - $$$;4464;6;NaN
id_109;d4130885;12;14;27;133;323;$$ - $$$;275;1085;Italian,Pizza,Mediterranean
id_535;d8565047;3;1;4;4;8;$$ - $$$;667;76;Polish
id_1069;d3738652;0;0;2;13;11;$$ - $$$;542;77;Belgian,European,Grill
id_3295;d720359;48;38;60;138;144;$$ - $$$;3095;484;Bar,British,Pub
id_1121;d6165816;3;1;2;1;1;$$ - $$$;1251;33;European,Portuguese
id_9026;d3651612;0;0;1;1;1;NaN;12586;3;French
id_9895;d1043870;0;0;2;2;1;NaN;12291;5;NaN
id_2506;d10471300;0;0;1;1;2;$$ - $$$;2147;12;Chinese,Cajun & Creole,Asian
id_5263;d7138823;0;0;0;1;1;$;4883;2;Bar,Pub,Romagna
id_2440;d2326045;0;0;0;1;2;$$ - $$$;2166;60;Mediterranean,Spanish,Gluten Free Options
id_2906;d10043086;0;0;0;3;0;NaN;3519;3;NaN
id_12422;d12941805;0;0;0;2;0;$;11572;3;Bar,Deli,Pub
id_43;d5614100;0;10;21;122;366;$$ - $$$;139;567;International,European,British
id_1661;d10512653;0;2;1;3;12;$$ - $$$;1898;150;Italian,Mediterranean,European
id_144;d1557583;15;11;25;183;602;$$ - $$$;392;1312;French,Vegetarian Friendly,Gluten Free Options
id_3204;d6899331;0;0;1;1;13;$$ - $$$;3260;15;Bar,Mediterranean,Spanish
id_2616;d7751484;0;1;1;6;1;$$ - $$$;3028;9;European,Portuguese
id_2938;d9996090;2;2;2;8;21;$$ - $$$;2708;278;Italian,Pizza,Mediterranean
id_4843;d1447432;0;0;0;1;2;$$ - $$$;5564;6;Mediterranean,Spanish
id_3188;d10070024;2;0;0;6;7;$;2991;93;Asian,Vietnamese,Vegetarian Friendly
id_5555;d6957749;2;3;6;5;4;$$ - $$$;7184;128;Mediterranean,Spanish
id_3544;d8487496;0;0;0;2;7;$$ - $$$;4015;34;Mediterranean,European,Spanish
id_3732;d2253636;14;8;19;53;41;$;4786;135;Italian,Pizza,Vegetarian Friendly
id_3164;d10499129;0;0;3;0;0;NaN;3409;6;Italian
id_4706;d5600064;0;0;0;0;2;$;174;35;Italian,Bar,Cafe
id_2578;d7124540;0;0;1;0;1;$$ - $$$;2255;13;Cafe
id_1128;d12143119;0;0;0;1;2;$;886;10;European,Scandinavian
id_9000;d12351123;0;0;0;3;1;$;10988;4;Fast Food,Street Food
id_2226;d12134785;0;0;0;0;1;$;2216;7;Italian,Turkish
id_713;d1181821;0;0;1;4;4;$$ - $$$;607;80;German,European,Central European
id_1820;d9582199;2;0;4;12;13;$$$$;3702;117;Japanese,Asian,Vegetarian Friendly
id_1779;d718188;11;15;28;76;164;$$ - $$$;1136;570;French,European,Vegetarian Friendly
id_1942;d10139004;1;0;0;4;2;$;3476;7;NaN
id_1638;d7733176;0;1;0;7;28;$$ - $$$;910;122;Italian,Mediterranean,European
id_13863;d3835401;2;0;0;0;0;$;15067;8;Asian
id_1696;d942169;13;10;33;58;49;$$ - $$$;1474;262;Chinese,Asian,Cantonese
id_11568;d7364758;0;0;0;1;0;$$ - $$$;74;13;French,European
id_5924;d11832494;2;0;1;7;14;$;4361;145;French,European
id_5801;d13090225;0;0;0;0;1;NaN;8285;1;Cafe
id_3474;d3489586;0;1;1;1;6;$;3701;242;Italian,Pizza,Seafood
id_2983;d991292;2;2;2;14;12;NaN;;105;NaN
id_10363;d10533210;0;0;0;1;1;NaN;11894;3;Fast Food
id_1400;d10454325;0;0;0;3;3;$;1554;15;European,Czech
id_1884;d1118365;10;4;9;5;1;$$ - $$$;1948;114;Bar,International,European
id_2997;d10624281;0;0;1;1;5;$$ - $$$;3602;31;Mediterranean,Spanish
id_2269;d2155284;2;2;1;7;10;$;1716;80;European,Pub,Czech
id_10239;d10344141;1;1;0;4;2;$;12369;9;European,Healthy,Swedish
id_3043;d2655592;0;0;0;1;1;$$ - $$$;2780;15;European,Portuguese,South American
id_1448;d2090731;1;2;0;4;4;$$ - $$$;1851;52;Indian
id_396;d3463703;0;3;4;16;63;$$ - $$$;1148;1188;Italian,Mediterranean,Romana
id_2195;d6975911;0;0;0;1;0;NaN;83;1;American
id_4529;d1861197;0;1;1;3;3;$$ - $$$;2494;61;German,Vegetarian Friendly
id_2524;d3733033;0;0;1;0;2;$$ - $$$;1549;31;French,European
id_264;d12988680;4;3;8;22;106;$$ - $$$;159;281;European,Wine Bar,Central European
id_4447;d2478443;0;0;0;4;2;NaN;5625;6;Spanish
id_8421;d3326920;2;3;10;6;6;$$ - $$$;8368;54;Pizza,International
id_461;d5964287;5;2;8;31;43;$$ - $$$;4;251;French,Belgian,Bar
id_6218;d8069702;0;1;3;9;9;$$ - $$$;6099;29;Bar,British,Pub
id_2234;d796336;4;3;11;4;2;$$ - $$$;2449;60;Chinese,Japanese,Sushi
id_344;d10063696;3;7;6;17;25;$$ - $$$;1303;290;Italian,Pizza,Mediterranean
id_369;d8112490;4;6;14;34;22;$$ - $$$;213;209;International,European,Scandinavian
id_2328;d695169;0;0;1;0;0;NaN;2215;1;NaN
id_6792;d3681699;3;0;2;3;1;NaN;7754;9;Chinese,Japanese,Sushi
id_5985;d5506079;1;1;1;5;5;$$ - $$$;3393;13;European,Croatian
id_4347;d3228414;14;10;16;25;52;$$ - $$$;4714;166;Quick Bites,Bar,British
id_3101;d2001192;6;2;2;7;8;$$ - $$$;3406;42;Dutch,European
id_2578;d8001266;0;0;0;3;5;$$ - $$$;2730;30;Japanese,Sushi,Asian
id_778;d3692125;0;0;1;2;3;$;709;42;German,Fast Food
id_4636;d1347853;0;0;0;1;5;$$ - $$$;2835;34;Italian,Pizza,Mediterranean
id_1114;d8434923;0;0;0;0;4;$$ - $$$;978;15;European,Portuguese
id_15831;d1015287;1;0;0;1;0;NaN;15380;2;NaN
id_9161;d7377732;0;0;0;0;3;$$ - $$$;7979;32;French,Spanish,Wine Bar
id_316;d12843306;0;2;2;12;76;$$ - $$$;65;178;Mediterranean,European,Spanish
id_10691;d12438915;0;0;0;1;2;NaN;11005;3;NaN
id_2019;d1061290;0;0;0;6;12;$$ - $$$;1501;192;Mediterranean,Spanish
id_2568;d3346127;3;3;4;3;2;$$ - $$$;2453;170;French,Bar,International
id_2992;d880993;0;1;0;0;4;$;2513;5;Chinese,Asian,Taiwanese
id_1238;d8588634;1;0;0;1;5;$$ - $$$;893;32;Swiss,Vegetarian Friendly
id_1514;d12329089;0;0;0;4;5;$$ - $$$;1875;9;Wine Bar
id_11801;d3720862;0;0;0;3;1;$$ - $$$;;44;NaN
id_3366;d10592654;0;0;0;1;1;$$ - $$$;4191;5;Italian,Mediterranean,Vegan Options
id_475;d4662481;0;0;0;3;4;$$ - $$$;360;54;Italian,European
id_1613;d2426145;0;2;5;10;11;$$ - $$$;1677;50;International,European,Vegetarian Friendly
id_6612;d2367520;0;0;0;0;1;$$ - $$$;6797;16;Japanese,Sushi,Asian
id_1664;d1495996;1;1;1;8;14;$$ - $$$;1502;185;Mediterranean,Spanish
id_15106;d5770216;5;4;7;11;6;$$ - $$$;281;35;Bar
id_1575;d8497127;0;0;1;0;6;$$ - $$$;2500;15;NaN
id_1658;d5211810;0;0;0;6;3;$;1871;115;Italian
id_32;d2734259;5;7;13;56;151;$$ - $$$;67;629;Japanese,Sushi,Asian
id_1206;d8145221;0;1;5;19;13;$;1111;68;Bar,European,Pub
id_4051;d4833370;28;32;55;151;271;$;2724;2673;Italian,Pizza,Mediterranean
id_1322;d877728;4;2;3;7;9;$$ - $$$;1679;49;Bar,Pub
id_11888;d10339616;0;1;0;0;2;$;11904;3;French,Mediterranean
id_8273;d10212319;0;2;0;3;8;$;712;16;Cafe,British
id_671;d801641;1;1;1;15;32;$$ - $$$;484;369;Japanese,Sushi,Asian
id_10944;d12882182;0;0;1;0;4;NaN;9165;7;French
id_602;d3718338;8;2;10;30;34;$$ - $$$;766;592;Mediterranean,European,Greek
id_2357;d697019;0;0;1;0;0;NaN;3207;2;NaN
id_740;d4474504;0;1;1;4;15;$$ - $$$;763;41;Bar,Pub
id_13936;d12408498;3;0;0;0;1;NaN;14905;4;NaN
id_2160;d2554964;0;0;0;3;1;NaN;1684;4;Japanese
id_85;d4993004;1;1;8;31;54;$$ - $$$;8;202;Mediterranean,European,Greek
id_12124;d8779867;0;0;1;2;5;NaN;8969;8;NaN
id_483;d6690404;3;1;1;10;32;NaN;;171;Seafood
id_16255;d5122899;6;0;0;0;2;$;16422;8;Chinese
id_911;d4072524;1;0;8;8;5;$$ - $$$;866;36;Bar,British,Pub
id_580;d10622010;0;0;0;1;3;$;692;49;NaN
id_2877;d5819683;0;0;0;0;1;NaN;3986;4;NaN
id_10662;d5037158;0;0;0;1;0;NaN;13629;1;Spanish
id_1328;d4148776;0;0;1;0;3;$$ - $$$;762;26;German,European,Central European
id_3071;d4291592;4;8;21;55;90;$$ - $$$;2334;211;Bar,British,Pub
id_13886;d2165729;3;0;2;0;0;NaN;14916;5;NaN
id_303;d8020725;0;1;2;16;51;$;294;147;Lebanese,Fast Food,Mediterranean
id_5997;d815187;0;0;0;3;6;$$ - $$$;4773;65;Japanese,Sushi,Asian
id_5083;d10214295;0;0;0;1;1;NaN;7076;2;NaN
id_1476;d3783434;0;0;0;2;3;$$ - $$$;1347;21;Austrian,European,Vegetarian Friendly
id_3572;d7349319;0;0;0;0;1;$;4283;32;Italian,Vegetarian Friendly
id_2828;d8627626;0;0;0;2;4;$;3553;16;Cafe,Mediterranean,Spanish
id_16310;d7702743;9;0;0;0;0;NaN;16709;9;Seafood
id_1340;d7710479;0;0;0;0;1;NaN;1570;7;Mediterranean,Greek
id_2925;d10446651;0;0;0;0;2;$;4432;10;NaN
id_3599;d986331;14;6;6;19;12;$$ - $$$;4730;211;Mediterranean,European,Spanish
id_4684;d8559780;0;0;0;1;2;$$ - $$$;6002;3;NaN
id_1131;d3908934;16;20;19;46;47;$$ - $$$;;150;Japanese
id_2234;d4091101;1;2;2;10;3;$$ - $$$;1681;82;Seafood,Mediterranean,European
id_2341;d5854830;2;1;3;3;3;$;2205;12;Diner
id_9535;d11801660;0;1;0;1;0;$;8430;20;French,Fast Food,Vegetarian Friendly
id_9739;d12005801;0;0;2;3;14;$$ - $$$;7826;20;American,Bar,Pub
id_1427;d8841524;0;0;0;0;1;NaN;1573;3;Swiss,European
id_4460;d2471551;31;30;92;147;108;$;195;465;Quick Bites,Bar,British
id_781;d9715789;0;1;1;1;20;$;89;23;Cafe,Vegetarian Friendly,Vegan Options
id_1874;d10784600;3;3;3;9;13;$$ - $$$;2176;193;French,Bar,European
id_7733;d12012788;1;0;0;0;3;$$ - $$$;9327;56;NaN
id_4568;d8630150;1;1;0;3;1;$;5405;6;Turkish
id_3824;d10289769;0;0;1;2;1;$;2248;20;Cafe,Contemporary,Vegetarian Friendly
id_5291;d3438435;0;0;1;1;0;NaN;5709;11;Chinese,Sushi,Asian
id_5653;d7103127;0;0;1;5;9;NaN;;62;NaN
id_300;d8745689;0;0;0;1;3;$$ - $$$;334;57;Italian,Tuscan,Northern-Italian
id_6200;d11750163;0;1;4;2;1;NaN;6891;8;Fast Food
id_1111;d3688997;0;0;0;4;3;$$ - $$$;377;219;Italian,Seafood,Mediterranean
id_1640;d2718779;0;0;0;3;0;NaN;2354;6;Italian
id_627;d13327299;0;2;0;4;11;$;435;91;American,Fast Food,European
id_11231;d10401072;4;1;2;0;8;$;12278;15;British
id_1168;d8662414;0;1;1;0;0;$;1068;10;American
id_1533;d4040092;0;0;1;4;10;$;1489;18;Indian,Vegetarian Friendly,Vegan Options
id_3604;d7649083;1;0;0;1;0;$;4325;21;European,Portuguese
id_1046;d9777353;0;0;3;11;16;$$ - $$$;2;30;Italian,French,Vegetarian Friendly
id_544;d3728257;3;4;6;18;13;$$ - $$$;689;120;Italian,Pizza,Mediterranean
id_52;d878518;13;33;86;264;300;$$$$;138;1562;European,Swedish,Scandinavian
id_2390;d12941925;1;0;0;0;25;$;485;61;Cafe,Healthy,Wine Bar
id_10583;d7218096;0;3;0;2;1;$;9893;28;Japanese,Sushi,Asian
id_1027;d5924105;5;1;2;4;10;$;205;23;Quick Bites,Pizza,Fast Food
id_875;d1436576;56;59;160;432;276;$;154;1351;Quick Bites,Bar,British
id_0;d10517849;4;1;4;23;235;$$ - $$$;100;288;Cafe,Middle Eastern,Persian
id_2185;d12402072;0;0;0;6;10;$$ - $$$;1106;38;Japanese,Asian,Thai
id_137;d7814280;5;6;11;26;49;$$ - $$$;237;487;Mediterranean,European,Portuguese
id_174;d697825;1;1;2;24;40;$$ - $$$;31;202;Swiss,European,Central European
id_80;d947140;0;0;2;16;17;$$ - $$$;78;139;Italian,Pizza,Mediterranean
id_8067;d3681611;0;0;0;0;3;NaN;11069;4;French
id_1068;d11845274;0;0;0;0;1;$$ - $$$;1953;1;Greek
id_1533;d11905347;0;0;0;1;0;NaN;1721;1;NaN
id_4660;d2715362;0;1;1;10;5;$$ - $$$;;57;Vietnamese,Vegetarian Friendly
id_1500;d695546;59;42;75;191;150;$$ - $$$;2214;1117;German,Cafe,European
id_2033;d8317875;0;1;0;1;1;NaN;2268;3;NaN
id_243;d12170406;0;0;2;6;100;$;6;226;Pizza,European,Vegetarian Friendly
id_7555;d10712214;1;0;0;0;0;$$ - $$$;;37;Barbecue,Street Food
id_153;d6754964;10;8;24;71;71;$$ - $$$;340;501;Italian,Bar,Pizza
id_5663;d2507993;46;49;58;115;100;$$ - $$$;333;441;Quick Bites,Bar,British
id_14700;d7214034;0;0;2;0;0;NaN;15002;2;NaN
id_169;d695617;5;12;19;106;62;$$$$;190;706;European,Central European,Vegetarian Friendly
id_1278;d7365730;0;0;1;1;1;$$ - $$$;1470;11;Deli
id_1112;d3963348;0;1;0;0;0;$$ - $$$;721;14;French,Swiss,European
id_3947;d9820182;2;2;4;9;15;$;4126;72;Vegetarian Friendly,Vegan Options,Halal
id_228;d4062487;1;1;1;16;88;$;126;318;Vegetarian Friendly,Gluten Free Options
id_3267;d12018137;1;2;0;2;0;$$ - $$$;3861;54;Italian,Pub,Vegetarian Friendly
id_12800;d8083865;19;7;15;21;6;$;1786;87;Quick Bites
id_9280;d5482502;1;0;0;0;1;NaN;10393;9;Mediterranean,Egyptian
id_2884;d2615209;0;0;0;1;0;NaN;3959;1;NaN
id_1478;d5962339;0;0;0;0;2;NaN;1956;2;NaN
id_6894;d6632295;0;0;0;2;0;$$ - $$$;;31;French,European,Portuguese
id_1743;d8669514;0;0;0;2;4;$;1814;17;European,Street Food,Eastern European
id_638;d1599570;11;10;12;29;54;$$ - $$$;603;184;Mediterranean,Greek,Vegetarian Friendly
id_12187;d5122742;0;2;1;5;1;$;11831;9;NaN
id_2369;d986468;0;0;1;3;8;$$ - $$$;2002;58;Chinese,Asian,Vegetarian Friendly
id_2004;d6424467;2;0;1;0;1;$$ - $$$;1968;13;Japanese,Seafood,Sushi
id_481;d4497289;2;2;3;7;35;$$ - $$$;405;98;Japanese,Asian,Vegetarian Friendly
id_540;d2201466;25;28;61;129;142;$$ - $$$;463;468;American,Bar,Pub
id_1627;d2181528;0;0;0;3;4;$;1275;73;German,European,Central European
id_1847;d12515646;0;1;1;3;17;$$ - $$$;;88;International,Spanish
id_13030;d7254090;1;0;0;1;3;NaN;12649;5;Cafe,British
id_8964;d12820500;0;0;3;6;6;$$ - $$$;7513;15;Latin,Argentinean,South American
id_16304;d11614999;3;0;0;0;1;$;15858;5;Fast Food,Healthy,Soups
id_2185;d9459391;1;0;0;2;7;$;2350;16;Pizza,Hungarian
id_3940;d2041784;0;0;2;1;1;$$ - $$$;3326;75;Bar,Cafe,Seafood
id_1481;d2694526;21;17;27;32;49;$$ - $$$;1048;151;Chinese,Asian,Cantonese
id_3979;d783206;0;1;3;13;15;$$ - $$$;3214;141;French,European
id_1683;d7772845;7;7;5;19;22;$$ - $$$;1166;62;Indian,Asian,Pakistani
id_4913;d3795109;4;0;6;9;15;$;4037;78;Bar,Mediterranean,European
id_67;d4398657;5;9;31;148;543;$$ - $$$;;809;European
id_5637;d10547080;2;1;1;5;0;NaN;7496;19;Mediterranean
id_720;d8395053;1;0;2;5;33;$;745;41;American,Cafe,British
id_1732;d10748470;0;0;0;1;0;NaN;1989;3;NaN
id_1841;d12691333;2;0;0;0;1;$$ - $$$;3614;3;Turkish
id_2384;d4458231;0;0;0;2;1;$$ - $$$;2232;123;French,Bar,Pub
id_5231;d10598434;0;0;1;2;0;NaN;5358;3;NaN
id_13692;d9702850;1;0;1;2;4;$;10671;9;American,British
id_6254;d3393258;0;1;1;5;3;NaN;5157;24;Pizza
id_1523;d4086116;0;0;0;2;1;NaN;;9;Asian
id_5826;d8143844;0;0;0;0;1;NaN;7652;2;NaN
id_1984;d4768419;0;0;0;0;1;NaN;3742;1;European,Czech
id_2303;d12229616;2;2;4;1;31;$$ - $$$;1327;167;Italian,Mediterranean,European
id_845;d3675023;0;0;3;15;28;$$ - $$$;355;110;European,Croatian,Central European
id_6307;d1074525;1;0;1;0;1;$$ - $$$;7408;19;NaN
id_13880;d5799966;1;0;0;0;0;$$ - $$$;15008;4;NaN
id_5990;d12931341;0;1;4;0;0;$;6072;5;NaN
id_7943;d5825507;1;2;1;8;2;$$ - $$$;9524;27;Pub
id_4776;d9745237;1;0;0;0;7;$$ - $$$;6719;8;NaN
id_5893;d2008544;14;5;7;28;40;$$ - $$$;6736;102;Bar,British,Pub
id_7568;d5518254;2;1;3;19;7;$$ - $$$;5836;62;Bar
id_10584;d6527844;0;0;0;6;2;$$ - $$$;8804;33;French
id_4975;d997704;0;0;3;10;6;$;4047;54;Mediterranean,Barbecue,Catalan
id_3348;d8748534;5;1;4;5;1;$;3752;45;Pub
id_333;d6941565;11;7;13;37;74;$$ - $$$;304;381;Healthy,Vegetarian Friendly,Vegan Options
id_2274;d4917286;0;0;1;2;8;$;1722;114;Italian,Mediterranean,Romana
id_3706;d697417;6;5;4;9;17;$$ - $$$;2708;164;Mediterranean,Vegetarian Friendly
id_9056;d8707605;0;0;0;1;0;$;9095;11;French
id_6110;d12456513;0;0;0;8;7;$$ - $$$;5569;15;Mediterranean
id_345;d3519359;7;13;31;86;138;$$ - $$$;348;475;Cafe,International,European
id_631;d11880382;0;0;0;1;0;NaN;573;15;NaN
id_2395;d7037445;8;8;9;38;63;$$ - $$$;3816;130;Steakhouse,Barbecue
id_5458;d7078161;9;4;22;20;6;$$ - $$$;7103;61;Spanish
id_222;d7789215;1;2;4;22;61;$$ - $$$;196;146;Polish,European,Wine Bar
id_10985;d7223064;0;0;1;0;3;$;11768;4;NaN
id_359;d12936857;0;0;0;1;9;$;172;19;Asian,Vietnamese,Vegetarian Friendly
id_1852;d2558058;6;8;18;78;284;$$$$;249;411;French,European,Vegetarian Friendly
id_8308;d5122185;4;1;4;5;10;$$ - $$$;10093;25;Lebanese,Middle Eastern,Halal
id_3817;d7827387;0;0;0;0;1;$$ - $$$;3958;25;Japanese,Peruvian,Spanish
id_252;d796842;79;53;143;450;418;$$ - $$$;461;1805;Bar,British,Pub
id_1723;d2153758;0;0;0;0;5;$$ - $$$;1351;292;Italian,Seafood,Mediterranean
id_1428;d10441140;3;0;0;3;3;NaN;;10;NaN
id_2542;d4455532;0;0;0;1;1;NaN;2736;12;Bar
id_2435;d2230793;52;20;21;19;4;$$ - $$$;2655;286;Italian,Pizza,European
id_2816;d8772199;1;0;1;1;3;NaN;;9;NaN
id_2291;d2715591;2;1;4;18;15;$;3226;154;Mediterranean,European,Spanish
id_1618;d1635241;0;1;1;2;4;$$ - $$$;;462;Moroccan,Mediterranean,Middle Eastern
id_2762;d8411078;0;0;0;6;8;$;3236;88;Chinese,Asian,Vegetarian Friendly
id_2397;d12555535;0;0;1;0;1;NaN;3105;2;NaN
id_2376;d4063319;0;0;1;0;0;$$ - $$$;24;235;Italian,Pizza
id_3197;d3485324;1;0;0;2;0;NaN;;3;Austrian,European
id_8730;d2396963;4;4;6;13;18;$$ - $$$;8131;45;Cafe,Deli,Vegetarian Friendly
id_363;d6827857;2;3;2;7;52;$$$$;238;152;International,European,Wine Bar
id_8186;d4589315;0;1;1;2;2;$$ - $$$;8798;43;Cafe
id_93;d1045645;1;2;4;14;57;$$$$;26;184;French,European,Norwegian
id_11160;d5122662;4;0;1;5;8;NaN;10858;19;Fast Food,Turkish,Middle Eastern,Halal
id_6599;d5122271;4;7;12;19;25;$$ - $$$;7108;70;NaN
id_7974;d7233349;2;0;2;5;18;$$ - $$$;6283;27;African,Middle Eastern,Arabic
id_239;d10810457;0;0;0;0;7;$$ - $$$;276;10;Healthy
id_821;d8607678;0;2;7;14;21;$$ - $$$;924;90;Cafe,Vegetarian Friendly,Vegan Options
id_655;d8394540;4;3;7;8;9;$;625;58;Mexican,Fast Food,Vegetarian Friendly
id_9721;d714914;0;0;0;0;1;NaN;12670;4;NaN
